,job_title,job_link,company,location,date_posted
50,Clinic Coordinator,https://uk.indeed.com/viewjob?jk=e6b5f29dc09e47da&fccid=60d1c83c7792b722&vjs=3,University Hospitals of Leicester NHS Trust,Leicester LE5, 1 day ago
51,Paid Social Executive,https://uk.indeed.com/viewjob?jk=f63855e7ed25df13&fccid=981c8518cc9dbddd&vjs=3,Dunelm,Leicester LE7+1 location, 1 day ago
52,Director of First Impressions/Receptionist,https://uk.indeed.com/company/Knightsbridge-Estate-Agents/jobs/Director-of-First-Impressions-98e73fc05cca06f2?fccid=41643142a275ded8&vjs=3,Knightsbridge Estate Agents,Leicester LE2,Today
53,General Warehouse Operative,https://uk.indeed.com/viewjob?jk=ba3223e307a7482a&fccid=cf20a4a8e9e6aa16&vjs=3,CML,Lutterworth LE17,Today
54,Business Process Excellence Student Placement,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DLHkyisiPzXHDTBbWoHWDbmIGk6ib6dlAJDo95fY8VPw05efedpiaieIxkhCE1Yz5cZpFHq0mRE11lZs-n6idRz2AElQ96Ylvr85c-oSQO2zrIGZZEm6UX89HcT6MNJtkf12xcZ0WYXvw_hExlmGZ1fis39pN4bas6M6ZGyOH-Z30wsJa4qvU8-_J7fmDV76TLadbuKBMRPqlgWgVt5rm0Lf7sfXO4rDvC4LbcS9qu3NLp8NzdKSZ0C_Qlo1nOazW_skPtILh4dsCw79fn8qjqJhfyBaVqXpl63df_5_bQ9c_vbgLwyQ0-TYPWDc6nmm7L2vN__jopOirlH-GM5chQ7qcqyvZSolico063cVm1Zt8P9yUPqns37K8A3eAZHi9ZYmgFMw2hoZ1Dw9Qe08ekcM0PHUsPv57dcpUHlKkOWGAufTfloNPZBJPDeSkTrBgXX373vh7l8uRcbFglgY3d26gl2RBXqd3J16_IA0UphgSnvB_ViVHZYpaB9-XF_P17Ux6a20be8cxdyHdW-vXOj4P4YxPPJuTB2c9tE_MzEHfq5JPxgRhgfOFYB6qW3O4p6chOrEKtIM36RzpZ0k_g&xkcb=SoAj-_M3MPUL2xynWZ0CbzkdCdPP&p=9&fvj=0&vjs=3,Ceva Logistics,Ashby-De-La-Zouch, 1 day ago
55,Security Officer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AACI6XzrLeA6dPCP2OBpd-gQ5r5a3y3u08KqWDtyeF4rfH9kVwDrfehX-v4JsghG8sMGAM73RTffujZFNYRNbaDhrEcIO5161tZ023DTbrC21AgpZNVKX5OP7Mp72h8kUMV9ek0o-_WUgSMyiR0lESb5gNWdbTu8-D9VJohoANn1a6iGkubyYE4uv3NiO5YRKyl6cZ0WUhTp_FPILvRanbzmaAkrOeXt0WKjkqxRDz-_eYCIBH3itz1gbkdYT4xRA31VHEFK3wt62otUJH1RzuRdG2MdyMQ5vcscRdXCSuL1ZNdV_4fTpX9577mwx2TF83qEfLv8aIVFIxzSQZIEcaI05iqD0aNl03n3NwVt5-WU1-vxxlfKtdjRJhls0ymIM5PWUDtZ2jdKUPSAfecZQababN4Ew7ro--lDMzPRcIR64SnfJSD5kTa7yLcb7A2q8klF8noAOc-gIrFkqGtrz8QK3c2NBypJKZI8Kt_wtmapp7FxMKU-1Ge89x60jUsffpM1RkaTY2pHINGVoBAveqVwiW7SFY0mF4aQ5QMUfUNA==&xkcb=SoC--_M3MPUL2xynWZ0BbzkdCdPP&p=10&fvj=1&vjs=3,The Westgrove Group,Leicester LE1, 1 day ago
56,Female Brain injury support worker *12 hours shifts* - (SJH/SR),https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D_5TlHP0LQ9ifz_gizDH5c6wbJap03j5ybashaN-5oQe10hmhA8n5YRA2y0h2i11RdXquidke4HoMiyU-IUV390Mq8H3RpuTcDkIwnRzxYz10uNGBo4YjjvArbfzA76_F7Lx_RXi2tZvmaGh_yz26f0pkqfn7haNZMkuU1oHfSeuk8gz2hbmgjUB6t5m7pK1wcxTEQsbtGOtgnXdfiJYuLEha9kVZLOpv_Ubr5CZweDdD6mPTkV51MzTw4pRv8amFixkJtafvInRyc5Hi8XGr8oWjjAGgBHtxNzoS8lEKfSE4gzQZwL7E8peNl4mG9dHf_UVw7zcTY2eNVGV9jyugDBmjGR8dlmDwP2D5sAbEB7hn_-K-YPxBVWuJTlBUlBzEFOliUP94kWoTeVE1WuPktOV5mcyK0QooQCWD27JIEyZ0y-leUWkBjARSuXq3PZ4e66T3IafAa3Q_ZjnAx9xmWVOQDi7Fudc4p6GQhGeRU8U_xvT3xd5O_MzMyQ-uXSspuuo35thUEWuFkifxDC_BDGAQjR9_CheI=&xkcb=SoAK-_M3MPUL2xynWZ0AbzkdCdPP&p=11&fvj=1&vjs=3,Libertatem Healthcare Group,Loughborough,Today
57,Part-time Sales Assistant,https://uk.indeed.com/company/Simply-Pleasure/jobs/Sales-Assistant-d50de2f3ed2ee37f?fccid=9bc97934d6fa0c3a&vjs=3,Simply Pleasure,Leicester,Today
58,Claims Customer Advisor- Hire Monitoring,https://uk.indeed.com/viewjob?jk=ccf0ddeaead3567b&fccid=aad03946f64a0ca3&vjs=3,Hastings Direct,Hybrid remote in Leicester,Today
59,Admissions and Student Services Assistant - Part Time,https://uk.indeed.com/company/WQE-&-Regent-College-Group/jobs/Admissions-Assistant-1b36ce502ab94a06?fccid=2cc9ac8f2443674c&vjs=3,WQE & Regent College Group,Leicester,Today
60,Supervisor,https://uk.indeed.com/viewjob?jk=7ae097d5277beafe&fccid=c55f4ad42cee2cd3&vjs=3,Compass Group,Leicester LE2+1 location,Today
61,Inbound New Business Adviser,https://uk.indeed.com/viewjob?jk=1a165a1658828405&fccid=d050bedaf435fd1e&vjs=3,PPL PRS,Leicester LE1, 1 day ago
62,Emergency Department Receptionist,https://uk.indeed.com/viewjob?jk=687dd8a3a68db48a&fccid=60d1c83c7792b722&vjs=3,University Hospitals of Leicester NHS Trust,Leicester LE1,Today
63,Venue Assistant,https://uk.indeed.com/viewjob?jk=5fde576625f1c318&fccid=f2d0ffe36bb2f0f4&vjs=3,Live Nation,Leicester LE1, 1 day ago
64,Team Leader (Reliability systems),https://uk.indeed.com/viewjob?jk=84927773aab2add5&fccid=af6d96cfd3887226&vjs=3,NEBOSH,Hybrid remote in Leicester, 1 day ago
65,Application Support Administrator,https://uk.indeed.com/company/Everyone-Active/jobs/Application-Support-Engineer-5be26107f3e0c06c?fccid=0b7134f5982ee145&vjs=3,Everyone Active,Hybrid remote in Hinckley LE10,Today
66,Part Time Administrator,https://uk.indeed.com/company/Eckland-Lodge-Developments-Ltd/jobs/Administrator-acc37c803ffcdc2d?fccid=6c29fefd9746baf9&vjs=3,Eckland Lodge Developments Ltd,Market Harborough, 1 day ago
67,Production Assistant,https://uk.indeed.com/company/Graphic-Packaging-International/jobs/Production-Assistant-f42df348adaf372d?fccid=f8e7104789b969a4&vjs=3,Graphic Packaging International,Coalville LE67,Today
68,LGV Driver,https://uk.indeed.com/viewjob?jk=2e78a62c36ee0452&fccid=e3d041edd75caaf4&vjs=3,DPD Group UK,Hinckley,Today
69,Crane supervisor/slinger signaller,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Bgqmw6coii6szAliKmUFPMjPB_55lRqnhxOjdl98VwMP_SUGhw_GxA1LqW4AlxLOjllb2Smyg_WpWK_dDgciq__IsbrULvtwwobSVkkDV0hLmAVuBr8IMXs7XyN4GWiFoXqZDTpi_goONfQSD4BSRSWnFBh6DoshfB8N0J7ANIRowxuadG96dqrl6VSVoDvHDxMk9vdXBhksA-6wF1-3B8XAGdNDWyI-bY-f24ziE4NsARvzMJRopeZTQ8lm9z5-YOiOMi2aDMYdHYvG_-GIRAebRkkyoNk50y8Qyt6Yo4qWf7gUA5Ls5PU9KZfA6QtvvC5kJA9eKDDI0CrXoCHr257vNBTy7jvAOfMXyZfE257qf3peMDvHqob1NmuvrYGptAcU6UssFt13O3G0nBlcHK67YwCD0UeuCzGI4FclUrdk0SwZxeWRGiWia7DFDyexL_RYfILFTA8poacpYwrC39pqZfvAGTDIrZOM0spYwmfU-aT4vT2tzRleYbmNoymLZFIWl8sfWk1Gc-LRfz6CiQ&xkcb=SoA9-_M3MPULhOR_hR0CbzkdCdPP&p=9&fvj=1&vjs=3,Pro rail and lifting,Leicester,Today
70,County Administrator,https://uk.indeed.com/company/Girlguiding-Leicestershire/jobs/Administrator-3555e5a0a51203ac?fccid=5b886e7ebb9a49d6&vjs=3,Girlguiding Leicestershire,Leicester, 1 day ago
71,Care Home Administrator,https://uk.indeed.com/viewjob?jk=e4d722ea0e836ca6&fccid=8ea54341620ac603&vjs=3,Exemplar Health Care Services Limited,Humberstone LE5,Today
72,Production Operative - PM Shift,https://uk.indeed.com/company/DC-Personnel/jobs/Production-Associate-39aa20535032e77e?fccid=6a6f29203cd4b21f&vjs=3,DC Personnel,Wigston Magna LE18,Today
73,Store Assistant - Days,https://uk.indeed.com/viewjob?jk=b7308c1fd747e3d6&fccid=a23ad4a5b3d8fc8f&vjs=3,ASDA,Coalville LE67,Today
74,Heat Pump Installer Leicester,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CfjUR3iW3WkT7ZEmreR3jSqaiG3MgtB73JtrQK44_TEwHSjfmptZwQDxstRd_qRNYV8A1DEOLX9CuAo1qIAEA_KGslb0DyYc0N3UjCFKV4mCvCHsJcqPA04zprPMNK4RViyxITzNFSTOI5WQm3ZIgJBvhU2X8pkQF2We7w4xymlaBn1pzxpbY0qqiGcUzh9GEL82vVEsl3gc7wm4Fp2rFnw_wJiBND0sEE9VhubVp76luQ8bz5v3Dmd-X2Wh54Yj55g_SK1eQfbvzO95zcuumM7BGS9__X7s2jEHbM1KgeYuLHURZRSWB5UNbdkkp4qzRhYOLQO3dbBxwF-WH5KfKC4soXnPdgJbtvQqLqiI3vb5YSFkbAJzWAT6t-8hJDf-0rZdZ8aouMAymXuuATTisSiwTUJ0E4GzvXwNgEmt3c67b0Wa88_M2Ymyw4hUVBiErPREC-yMOxclmvWb7J1xXDJMfjedOu_I-zE561787xGokhHSNCwHSziHG6INmw3DvHW7B-55WaG6jxKlNbc6tXlIlc6ZAJERE=&xkcb=SoCz-_M3MPULhOR_hR0FbzkdCdPP&p=14&fvj=1&vjs=3,Rubix M&E,Leicester,Today
75,Customer Service Advisor,https://uk.indeed.com/viewjob?jk=803ee69106ac7fdd&fccid=e831d2e0346f6f0b&vjs=3,Pallex,Coalville LE67, 1 day ago
76,Senior Healthcare Assistant,https://uk.indeed.com/company/Ashton-Lodge-Care-Home/jobs/Healthcare-Assistant-6c25e973e0f6b6e2?fccid=c8c4e8feceb9604a&vjs=3,Ashton Lodge Care Home,Leicester LE3, 1 day ago
77,Crane supervisor/slinger signaller,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Bgqmw6coii6szAliKmUFPMjPB_55lRqnhxOjdl98VwMP_SUGhw_GxA1LqW4AlxLOjllb2Smyg_WpWK_dDgciq__IsbrULvtwwobSVkkDV0hLmAVuBr8IMXs7XyN4GWiFoXqZDTpi_goONfQSD4BSRSWnFBh6DoshfB8N0J7ANIRowxuadG96dqe9MX6jVx1KBru1aORGatiBObh_8Uy64u582dKjsRwyuLoG9y4mHuE2ule46T7-BihTiU-aN1girKcnIIisTQF3bmIPpWPHb2ckyjODjaAmGWmefBRcmDFHtad3YP8VrOLIPz1W2FO4eIhQylCXEXMzHFqUh_ZBjSI-vaZLn3-TEVKRASHpjMhaMK2MQUAIPWFsrPkZ8jtN3BZWkmb2PxApGHVDa_8dO0UiZH2XkfoIe0LGul72KYlXBybo6AavUPRYdXaK66_aKSyE93GAr5mBDW3k390zQg2yK7WGBUYKFW7PX-CcT4TYTASqUejyjCC17gQrWScc155O7Azb5YImbb3zlowgiO&xkcb=SoAv-_M3MPULYSgMJz0JbzkdCdPP&p=2&fvj=1&vjs=3,Pro rail and lifting,Leicester,Today
78,Pharmaceutical Packing Operative,https://uk.indeed.com/company/JT-Recruit/jobs/Packer-161e6967bd47e8a4?fccid=897341bfb5b807f0&vjs=3,JT Recruit,Loughborough, 1 day ago
79,Bookkeeper/Administration,https://uk.indeed.com/company/Foblit-ltd/jobs/Bookkeeper-98c82f556a3b6cb2?fccid=3fe9c06a08bb9273&vjs=3,Foblit ltd,Leicester,Today
80,Sales Representative,https://uk.indeed.com/company/Revival-Media/jobs/Sales-Representative-3f6d5c3d46eb7ae3?fccid=fcf5bd687ea2857a&vjs=3,Revival Media,Hybrid remote in Loughborough LE12, 1 day ago
81,Social Prescribing Link Worker,https://uk.indeed.com/company/Leicester-City-&-University-PCN/jobs/Social-Worker-ffacaaf702768de5?fccid=f408a5fb9e6fdf1f&vjs=3,Leicester City & University PCN,Glenfield,Today
82,Weighbridge Administrator,https://uk.indeed.com/company/Casepak/jobs/Administrator-243863073451e259?fccid=f536b38a452224de&vjs=3,Casepak,Leicester,Today
83,Insurance Officer,https://uk.indeed.com/viewjob?jk=04a3aebf58be0814&fccid=e82dbdce5041883b&vjs=3,PA Housing,Hybrid remote in Leicester LE2,Today
84,Runner,https://uk.indeed.com/viewjob?jk=f8f1bcbc56d0fa79&fccid=3bb417635a48a743&vjs=3,Frankie and Benny's,Leicester LE19,Today
85,Office admin assistant,https://uk.indeed.com/company/Fashion-&-Retail-Personnel/jobs/Office-Administrator-73fbb32a1a542f5f?fccid=4990086bb7f02278&vjs=3,Fashion & Retail Personnel,Leicester, 1 day ago
86,Ward Clerk,https://uk.indeed.com/viewjob?jk=8d5d3717fe6ea541&fccid=60d1c83c7792b722&vjs=3,University Hospitals of Leicester NHS Trust,Leicester LE3,Today
87,Heat Pump Installer Leicester,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CfjUR3iW3WkT7ZEmreR3jSqaiG3MgtB73JtrQK44_TEwHSjfmptZwQDxstRd_qRNYV8A1DEOLX9CuAo1qIAEA_KGslb0DyYc0N3UjCFKV4mCvCHsJcqPA04zprPMNK4RViyxITzNFSTOI5WQm3ZIgJBvhU2X8pkQF2We7w4xymlaBn1pzxpbY0x8-qM9uOEr__JWQ0uYaPk7-ofb3fWGb47aQfWY62tG7NqlVvunHaOKSGh88zK1Oeo1lLOPTxAU_wWZ6zofxHj2JrWEKP_BPN3PSY9HPRIuLR-emIJAeRn18XRxNeqhXDaqME0jSG-Pj1AysEJRFtVj4sTZkk25zOSHRb4roBjQEkQRDtZ6iFcnA8sVdpRX5iWbvsXuzOl0JF-GK3h-_89q8DvYkW1zUrKSPpArEgbI2wAjmcNKQ86uTPid7tCJEUbo3Gkjmm6yoOwHzAMvGJdQFBljEpdfDvxqLoQt5ZTBIxdMXDkMZACljiAKhp1jDTYeHOChhPBwso8aOy_YPw5LvjTzbEyDjVidzD2ltj-Ms=&xkcb=SoBy-_M3MPULYSgMJz0HbzkdCdPP&p=12&fvj=1&vjs=3,Rubix M&E,Leicester,Today
88,Service Advisor,https://uk.indeed.com/company/Marshall-Motor-Holdings/jobs/Service-Advisor-429e1e78d6489a77?fccid=f588dbf343e49ca7&vjs=3,Marshall Motor Holdings,Leicester LE2, 1 day ago
89,Security Officer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AACI6XzrLeA6dPCP2OBpd-gQ5r5a3y3u08KqWDtyeF4rfH9kVwDrfehX-v4JsghG8sMGAM73RTffujZFNYRNbaDhrEcIO5161tZ023DTbrC21AgpZNVKX5OP7Mp72h8kUMV9ek0o-_WUgSMyiR0lESb5gNWdbTu8-D9VJohoANn1a6iGkubyYEtJb9-YM_i581UC_RBok4rLEDgoNHNv3IyuOP1BJc0HSAOgi_FOZrkRZMFcGC3ux3liypIUfH3Ng4cl5JB6FT3MTC6aSYezEh-x9B-5rVBHRJ-FgTJX8TtWPNxlbNRvtO2bUoJrd1gIqZBkRQOmN5MXodKqkvM_MNS7nlCKuGJ9KUhTvXfKBgn7fOiTdd1QKf9kgon1jjVlJLtKGn9NmweCId-OtT2fI19c2RReJNWq-U0yABcTqBXp8Fgcc_0ye403ho-CtOzak_YZhfFV7-bMeL2kIrqNOv6nERpsy-NqcIaYxCDw-CjlA2q9W7ljuGvIjM1oX1IzPhnG2f2yiu1w2oYWDPWYkgVuO4MS1WP5e4or-4sAdHXg==&xkcb=SoBb-_M3MPULYSgMJz0FbzkdCdPP&p=14&fvj=1&vjs=3,The Westgrove Group,Leicester LE1, 1 day ago
90,Social Prescribing Link Worker,https://uk.indeed.com/company/Leicester-City-&-University-PCN/jobs/Social-Worker-ffacaaf702768de5?fccid=f408a5fb9e6fdf1f&vjs=3,Leicester City & University PCN,Glenfield,Today
91,Venue Assistant,https://uk.indeed.com/viewjob?jk=5fde576625f1c318&fccid=f2d0ffe36bb2f0f4&vjs=3,Live Nation,Leicester LE1, 1 day ago
92,Bank Care Home Staff,https://uk.indeed.com/company/Rosewood-Manor/jobs/Home-Care-Nurse-4574ed473fb0a681?fccid=df2e267908e8f4ee&vjs=3,Rosewood Manor,Market Harborough LE16,Today
93,Part Time Administrator,https://uk.indeed.com/company/Eckland-Lodge-Developments-Ltd/jobs/Administrator-acc37c803ffcdc2d?fccid=6c29fefd9746baf9&vjs=3,Eckland Lodge Developments Ltd,Market Harborough, 1 day ago
94,Support Worker (mental health),https://uk.indeed.com/company/Norton-House-Ltd/jobs/Support-Worker-59e0b4694c08c78d?fccid=10b5622de750c14e&vjs=3,Norton Housing and Support,Leicester,Today
95,Delivery Driver/Warehouse Operative,https://uk.indeed.com/company/All-About-Living-ltd/jobs/Warehouse-Worker-989e72357b70e0e2?fccid=9ca6bbd868b9927e&vjs=3,All About Living,Leicester LE3, 1 day ago
96,Customer Service Advisor,https://uk.indeed.com/viewjob?jk=803ee69106ac7fdd&fccid=e831d2e0346f6f0b&vjs=3,Pallex,Coalville LE67, 1 day ago
97,Crane supervisor/slinger signaller,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Bgqmw6coii6szAliKmUFPMjPB_55lRqnhxOjdl98VwMP_SUGhw_GxA1LqW4AlxLOjllb2Smyg_WpWK_dDgciq__IsbrULvtwwobSVkkDV0hLmAVuBr8IMXs7XyN4GWiFoXqZDTpi_goONfQSD4BSRSWnFBh6DoshfB8N0J7ANIRowxuadG96dqmr55keEt457G08PO0O9JVcPBltRRpUmQZT35bt8zOqJYA08iPWwc8V7iZ_qkXntEpobOrczOMXHc2v6bW0NNHbSfhzhZGY-fgg4yxi6BRI8JekVMOyfIsl_gF6TTJ7YdsFYMsdnWY39Xa--9StQuTtxg22fjm2mBWsaKiy8dVxFwyp4vxu0P64Km2pIiv9rHUHmpFDef1X2XBqnpoih8j8sbelHiFtYVKAGEbp60txoflmOROT-8Zs2aXm-PLApDpXr8W56LH2pjiceVBj1ypXIh1hmfKQDuVb61DIgPDNgQzcMan5UxBJRuXkXP4kvYhXi-_7rQx3Pgih8mKbMrxFTg-sbMgnV-&xkcb=SoAL-_M3MPUK3oRr6J0MbzkdCdPP&p=7&fvj=1&vjs=3,Pro rail and lifting,Leicester,Today
98,Business Support Assistant,https://uk.indeed.com/company/OMC-Business-Solutions/jobs/Business-Support-718d276244792d00?fccid=5107fb477dc4ff0d&vjs=3,OMC Business Solutions,Hybrid remote in Uppingham LE15, 1 day ago
99,Heat Pump Installer Leicester,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CfjUR3iW3WkT7ZEmreR3jSqaiG3MgtB73JtrQK44_TEwHSjfmptZwQDxstRd_qRNYV8A1DEOLX9CuAo1qIAEA_KGslb0DyYc0N3UjCFKV4mCvCHsJcqPA04zprPMNK4RViyxITzNFSTOI5WQm3ZIgJBvhU2X8pkQF2We7w4xymlaBn1pzxpbY0Pjh6gF0aPsoa4iL79D43G9nqSoTu0jm0NIvZxCT-w6zgXL5wWqEZDgpav9KK_j7APX_Omp9G5cfMCt_HMmOS-n9DI6YxR0TUyTsSfLOYtCV2H6mpCVcv4oDzhOXpzKD7h2L-SmPpMk1aAsrPF8T4f5q9zOhq1GdDkZS2OI9BGfEVQtnTr-vw1RR0qdsNowUSnOJCNFe1bsXbp1dONitvSlbMYbzrK_9xlzRRnHInBdEp5OqF5WKGL87Z7B7OlP9TNNbslzx0U4pzFY-4gOzIg1K3Dvy1IPdy7jxjfLU4DpYhkQb1i1SroHBemf05w0aUBsbuNIHboeScuxE98jfnYfh6A6x6eod1p0tExkOYPlM=&xkcb=SoBW-_M3MPUK3oRr6J0CbzkdCdPP&p=9&fvj=1&vjs=3,Rubix M&E,Leicester,Today
100,Ward Clerk,https://uk.indeed.com/viewjob?jk=8d5d3717fe6ea541&fccid=60d1c83c7792b722&vjs=3,University Hospitals of Leicester NHS Trust,Leicester LE3,Today
101,Warehouse Operative,https://uk.indeed.com/company/J.A.-Clarke-&-Co./jobs/Warehouse-Worker-1c837de80705c4b9?fccid=0237f1ed3d8983b4&vjs=3,J.A. Clarke & Co.,Coalville, 1 day ago
102,Payroll and Finance Administrator,https://uk.indeed.com/company/Hinckley-and-Bosworth-Medical-Alliance/jobs/Payroll-Administrator-1ebab6f8b7f355f0?fccid=0ba6a589618a28ec&vjs=3,Hinckley and Bosworth Medical Alliance,Sapcote, 1 day ago
103,Social Prescriber,https://uk.indeed.com/company/Oadby-&-Wigston-Primary-Care-Network/jobs/Social-Prescriber-24ef074c0cf473da?fccid=7a3d76adfc3658f8&vjs=3,Oadby & Wigston Primary Care Network,Hybrid remote in Leicester,Just posted
104,Domestic Cleaner,https://uk.indeed.com/company/Supreme-Clean/jobs/Cleaner-6478413c2fa03af2?fccid=a829e3bb21a75a73&vjs=3,Supreme Clean,Hinckley LE10, 1 day ago
105,Housekeeper,https://uk.indeed.com/viewjob?jk=f5f371ad7f63f8b2&fccid=3cc0432a844acd70&vjs=3,The Blue Bell Inn,Rothley LE7,Today
106,Bank Care Home Staff,https://uk.indeed.com/company/Acacia-Care/jobs/Home-Care-Nurse-a2088e2bf59d2b4a?fccid=371aa80c92db6ee2&vjs=3,Kingsfield Court Care Home,Leicester LE9,Today
107,Senior S106 Obligations Monitoring Officer,https://uk.indeed.com/company/Harborough-District-Council/jobs/Monitor-71b8b9919302f355?fccid=83e5cae03dc0868d&vjs=3,Harborough District Council,Market Harborough, 1 day ago
108,Bench Hand,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0C4jiUkbeVlsMNwpIE51348tYo9zysEgBlURc17KhdXa8WrWXjvodiQ_7_OqroXAS78PB44KnSYiG5u1vwg8QLFTIpayMDu1tHpSSxIa-rdbBPW8f22UHKWQCj74xhJ2B6cpv66jbYEIZtPtIT_1wQznRzbKCHblydV5J6e_Ib_szzZUU1XrYQHc8EmzTbjHVdOmQGe0JIrDCvmKJeVozDr2v4H8iS57RKEQyZb_lgL22lDpOzt537bLc9eL1UGg_WWUieBvjgpNhC_VD7iF2vK8AqRuW7fWtVD9n0xb3waLqvY2eiQFhxo3g4AK73htUbWnnNli4xMNxtW_WFGHUatUzTXW4hzRXX2UFns9zt2WE_dgwUo4mc6L0hA8aho8PrJImxaZO6EMn5uKz-AXyjg48LI-l8sMExwKhyeZkmc-GBHOx3ocsHPa44D83mF46CpFM9Gvk-1n3DmenM7Z5Va1H1w7n4e4kw8UAVPxpG-L1xZA6wuMDNSCJ3Rz6WCcJ7dW-P7UGXUfcL4UKPp_ZI8I1nNDEfihNHXtjvM2pWxv7sCHDJ-9zog&xkcb=SoCH-_M3MPUKleU7KR0IbzkdCdPP&p=3&fvj=0&vjs=3,Metalis Engineering,Hinckley,Today
109,Acrylic Fabricator,https://uk.indeed.com/viewjob?jk=2228c3b64aeaefc6&fccid=42f8401896ca49b6&vjs=3,People Solutions,Leicester,Today
110,Assistant Renal Technologist,https://uk.indeed.com/viewjob?jk=0ac9b07f8f272918&fccid=60d1c83c7792b722&vjs=3,University Hospitals of Leicester NHS Trust,Leicester LE5,Today
111,Receptionist,https://uk.indeed.com/company/Granville-Gardens-Care-Home/jobs/Receptionist-02f48b794c52493e?fccid=22b5e2b918140885&vjs=3,Granville Gardens Care Home,Hinckley LE10, 1 day ago
112,Tesco Colleague - Leicester Humberstone Express,https://uk.indeed.com/viewjob?jk=24052c08d61a5028&fccid=e7de5238ae83770d&vjs=3,Tesco,Leicester LE4, 1 day ago
113,Medical Secretary,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BcEmXpyG_8aUfufF1NH9hqjuECgC1KIBdJ9wu3qTNfnkOydC0vKAn0lwFyXNx9o9sZK-jH8bfPTRfcsth83TQq7Z2DZfSrjT-fk0_o1R7Vg_UOgvSYwlgtk2lfumsoGg7iCfFJZR_6HskClLSkxPtSRNxRS_njBJz5aiXt41E90jW_W0_cd2kdo7V4qjnQxP2ArzuvLU_mfq6t-taDN6Yz_9QLSvijmbtXjHyhPJqed1aruIOYn-Vqz9YS8dk9MZQjPqgTZGQpFPQmBGQ6vjZcvCCXkpdeL8-dt-PgMl1SKQWZdkjAtIN7RGRxs1FukAHDjaiZ0oCWYVDc9rgoIj8rErrlxUAIXzcGYatwtQHjyVy0Ew6lly2w8h5YyNGnyDV6_tGOeAqYatlaGVeqkveVGS8qvOctSIBf706aDSdZi6acR9R3lsKQds8tFK4eoaD2CRipOeQ_mtwGqS5XWXv-YXpR1LSVbHRukbo91mcJQWSihUDtwzZVjxWPs4v10oTlZEatfEXXWg==&xkcb=SoB9-_M3MPUKleU7KR0DbzkdCdPP&p=8&fvj=1&vjs=3,Staff Partners Business,Leicester,Today
114,Head of Collections,https://uk.indeed.com/company/Bastian-PLC/jobs/Head-of-Collections-7ebdc60d1eea59a8?fccid=eebea42690bc44bd&vjs=3,Foxglove Energy Supply Ltd,Hybrid remote in Leicester,Today
115,Team Member,https://uk.indeed.com/company/Grounded-Kitchen/jobs/Team-Member-a30eb9b80519fc65?fccid=e49945e47b422eb1&vjs=3,Grounded Kitchen,Market Harborough LE16, 1 day ago
116,Sr. Intern,https://uk.indeed.com/viewjob?jk=24e79e4486f0e877&fccid=126e3afd205caa95&vjs=3,Thermo Fisher Scientific,Loughborough LE11,Today
117,Part Time Bar Staff,https://uk.indeed.com/viewjob?jk=6ed4fff4f62417cc&fccid=6c98a1d579052390&vjs=3,O'Neill's,Leicester,Today
118,Administrator – Asset Finance,https://uk.indeed.com/viewjob?jk=c6bee88f6877ab1a&fccid=48985a52108ee9bf&vjs=3,Ultimate Finance,Lutterworth,Today
119,Part Time Dental Receptionist,https://uk.indeed.com/company/Carillon-Dental-Care/jobs/Dental-Receptionist-5b543b8bc3f759ea?fccid=ecb5a8d66faad1ac&vjs=3,Carillon Dental Care,Loughborough, 1 day ago
120,Bank Care Home Staff,https://uk.indeed.com/company/Acacia-Care/jobs/Home-Care-Nurse-a2088e2bf59d2b4a?fccid=371aa80c92db6ee2&vjs=3,Kingsfield Court Care Home,Leicester LE9,Today
121,Night Care Assistant,https://uk.indeed.com/company/Rosewood-Manor/jobs/Care-Assistant-ed2c13a43a692d9b?fccid=df2e267908e8f4ee&vjs=3,Rosewood Manor,Market Harborough LE16,Today
122,Manufacturing Operative - Team Leader (Day/Afternoon Shift Rotation),https://uk.indeed.com/company/BOARD24-LTD/jobs/Shift-Leader-7d021b6463bd1c27?fccid=33322029334040d3&vjs=3,BOARD24 LTD,Coalville LE67, 1 day ago
123,Apprentice Playworker,https://uk.indeed.com/company/Premier-Education/jobs/Play-Worker-879bc717f5d295d2?fccid=273e4cb20181ede1&vjs=3,Premier Education UK,Leicester, 1 day ago
124,Reach Forklift Driver,https://uk.indeed.com/company/Optima-UK-Inc-Ltd/jobs/Forklift-Operator-f0ff274c9af5f5f0?fccid=c8d481d7e18ffe5b&vjs=3,Optima UK,Wigston Magna,Today
