,job_title,job_link,company,location,date_posted
71,Cleaner,https://uk.indeed.com/viewjob?jk=139d5cb181ec2eba&fccid=52eea3a65ee31030&vjs=3,The Best Connection Employment Group,Prudhoe NE42,Just posted
72,Consultant in Critical Care and Anaesthesia,https://uk.indeed.com/viewjob?jk=bc1ea0d1e44bcbdb&fccid=7691ebb71b24124c&vjs=3,Northumbria Healthcare - NHCT Northumbria...,Cramlington NE23, 1 day ago
73,Sales Associate- H. Samuel - Permanent- Part Time,https://uk.indeed.com/viewjob?jk=33c3cdceedda85e4&fccid=4140154bb507d8e2&vjs=3,H.Samuel,Cramlington NE23, 1 day ago
74,HEXHAM - Crew Member - Part Time,https://uk.indeed.com/viewjob?jk=e74ee8ce03714013&fccid=f753bb1a40104d82&vjs=3,McDonald's Limited,Hexham NE46, 1 day ago
75,HEXHAM - Customer Care - Guaranteed Minimum 20+ Hours Contract - Flexible Availability,https://uk.indeed.com/viewjob?jk=d80cc861c49bc060&fccid=f753bb1a40104d82&vjs=3,McDonald's Limited,Hexham NE46, 1 day ago
76,Personal Assistant for a young man 5 hours a week at £11.91 hr in Cramlington.,https://uk.indeed.com/viewjob?jk=d5863ba8e0e9612e&fccid=0349dadc1322a145&vjs=3,UKCIL,Cramlington,Today
77,HEXHAM - Crew Member Part Time 18+ - Flexible Availability (Must Include Overnight),https://uk.indeed.com/viewjob?jk=864131eef7a281ba&fccid=f753bb1a40104d82&vjs=3,McDonald's Limited,Hexham NE46, 1 day ago
78,Sales Associate- H. Samuel - Permanent- Part Time,https://uk.indeed.com/viewjob?jk=33c3cdceedda85e4&fccid=4140154bb507d8e2&vjs=3,H.Samuel,Cramlington NE23, 1 day ago
79,Part-time Home Care Worker (Enabling Calls),https://uk.indeed.com/company/Complete-Community-Home-Care/jobs/Home-Care-Worker-3f9c1d8147efe557?fccid=00de4c71af023ade&vjs=3,Complete Community Home Care Ltd,Lesbury, 1 day ago
80,Support Worker for a teenage girl P/T@ £11.91/hr in Cramlington - FTE - £23.2k,https://uk.indeed.com/viewjob?jk=4e76eb018ce23f27&fccid=0349dadc1322a145&vjs=3,UKCIL,Cramlington,Today
81,Cook,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BP7K4G1bs3LXw4aMyL5ILLTYBL_4yNC66XT-hlVdksQK-cz2Ova7ITjFq3XnwUPCKYy7HrVzS8lljAs7QefEINhHiysDxmpi_AdqJOipOcLh9Z0mldd1wHo4HMcCk5uZ6SBGXpYF1j-jUGG9d3p2xfJIIPHOGyZRBLwirG3J1EjnQdPBFV5QnlcUEzDwBZjzhAr_0R9tuV1GB1ZoeCaiUqoY0DcnChPmeYhwpvCOTWE-V3eFRmLhJOM6kcpn497G30uHSOouP4grtgzCvLHOL19_8grl8xAioLTLgNnxyoC_h0j5AjcStPXVxwV1I7SxD2_nL1ojN_KjJ5sgUxM3efUZwOSqnKWabcnx9FVZZO7CYh-xzOKczq--bOZcriaBWKmkLJ8V4uy_3dK0hExI7CRU-vEqUrtLcvT8IWQdXvXzQCuxHClMBTKviPhR3_hTNSjG_1y5fgjDgCK2w4EutF08c3tnAlqhMGeg2TL5-8080s0uFxToe313fqLVzgOmHAP7J6hRI85S1HEriOXCYm5G7xiN0POfMR6-fMZG6w5A==&xkcb=SoBl-_M3MPWRxM2MF50NbzkdCdPP&p=6&fvj=1&vjs=3,"Marton Care Homes Limited, Elm Bank",Hexham, 1 day ago
82,Sales Consultant,https://uk.indeed.com/company/Litt-Recruitment/jobs/Sales-Consultant-c05a6d24efce9fc0?fccid=fbdbbfbcdb8aa76b&vjs=3,Litt Recruitment,Corbridge,Today
83,Store Team Member,https://uk.indeed.com/viewjob?jk=4aa627079ac1a3af&fccid=1a0d569f303da16f&vjs=3,Home Bargains,Ashington NE63, 1 day ago
84,Personal Care Assistant for a teenage boy P/T@ £11.91/hr in Morpeth - FTE - £23.2k,https://uk.indeed.com/viewjob?jk=26630fef3d73fc82&fccid=0349dadc1322a145&vjs=3,UKCIL,Morpeth+1 location,Today
85,Care Coordinator,https://uk.indeed.com/company/Relish-Care-Recruitment/jobs/Care-Coordinator-df2eb3828cfa774f?fccid=0296894a98907bc7&vjs=3,Relish Care Recruitment,Hexham, 1 day ago
86,Volunteer call companion,https://uk.indeed.com/company/re--engage/jobs/Volunteer-8aed4af8a209b90d?fccid=f4791aee489698f3&vjs=3,Re-engage,Ponteland,Today
87,Senior Team Member,https://uk.indeed.com/viewjob?jk=75065a5215c855d4&fccid=e0d9b6a883eb1458&vjs=3,Greggs,Blyth NE24, 1 day ago
88,Consultant in Critical Care and Anaesthesia,https://uk.indeed.com/viewjob?jk=bc1ea0d1e44bcbdb&fccid=7691ebb71b24124c&vjs=3,Northumbria Healthcare - NHCT Northumbria...,Cramlington NE23, 1 day ago
89,Cleaner,https://uk.indeed.com/company/G-S-Associates/jobs/Cleaner-1e4c697483b3e718?fccid=d469e9dfa867deb0&vjs=3,G S Associates - Main,Berwick-Upon-Tweed TD15, 1 day ago
90,Home Care Worker,https://uk.indeed.com/company/JohnJasper-Care/jobs/Home-Care-Worker-3b36e9844f668ed0?fccid=833a1000f2f24ba4&vjs=3,JohnJasper Care,Cramlington,Today
91,Voluntary Peer Support (Suicide Bereavement),https://uk.indeed.com/viewjob?cmp=Survivors-of-Bereavement-by-Suicide&ti=Voluntary+Peer+Support+%28suicide+Bereavement%29&jk=637d0f32339d6aa5&fccid=ed42df8e050f7a37&vjs=3,Survivors of Bereavement by Suicide,Morpeth,Today
92,HEXHAM - Crew Member Part Time 18+ - Flexible Availability (Must Include Overnight),https://uk.indeed.com/viewjob?jk=864131eef7a281ba&fccid=f753bb1a40104d82&vjs=3,McDonald's Limited,Hexham NE46, 1 day ago
93,Animation Host (Live In) - Berwick Holiday Park,https://uk.indeed.com/viewjob?jk=0e132dd25d92acb1&fccid=368e88c7ebad0fb8&vjs=3,Haven,Berwick-Upon-Tweed TD15, 1 day ago
94,Senior Childrens Support Worker,https://uk.indeed.com/viewjob?jk=cebab103f007aac0&fccid=ec2a9618f4a80ea8&vjs=3,CareTech Group,Cramlington,Today
95,Grounds Maintenance Supervisor,https://uk.indeed.com/company/Idm-landscaping-ltd/jobs/Grounds-Maintenance-Worker-374e3002a35de05c?fccid=c9832d8e93b56fd2&vjs=3,Idm landscaping ltd,Cramlington,Today
96,360 excavator operator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BbBmPwtv0n5QOIK5yzTXlDLi44auEXWJ-RBGiBsp-L-s3wKhj10r8AuFnPo1LPmjOyDaqtvjEyiISZlEt4-MSwKkuTzV6E9GhxyIM9Kzbrd_VOjjD35Xb_s-ffbB8IxLywaB8cqFJ3akNKprbA68RZUHtefs66zMlAL15lv5F55nPQHWLEh9eFl08jn27E-E9pFicJVD9-_q_FILIttYfYeifZwZzvqgY2BW4LUGDDg1M_2GNEjhD7VvVWPxyh-8mHsTAUNTlRwO_3KS_V2WxBcxVz2nQTH5gvme7yRzCuhHmnxnyHhBtMRTVAeLHdgoTjKgv6mAjt077NgbuZhFrvnSON-4WKz5ROpuv_2ruMUx8mrgwGaQ61WUG0lNCFZZZnY5sSzsB6rPZTNXb44lK84C7xJB_GFIMVza8RPfGNVTDWgxEHZLJJy8nVhPk_d9B_zuojE3wfGz-hjxrieZdFBodyV4U9gnn2tmCl3mopjMQOATnDJPS_L2H5KvWq94qLiyAvu2x8F_khIubSKLIb&xkcb=SoAL-_M3MPWRrQyS5Z0NbzkdCdPP&p=6&fvj=1&vjs=3,NCS Holdings,Cramlington, 1 day ago
97,Multi Trader,https://uk.indeed.com/viewjob?jk=29e48f40a6bccc63&fccid=c852bceaa3e408f4&vjs=3,Daniel Owen- UK,Wark, 1 day ago
98,Care Assistant - Bank - Care Home,https://uk.indeed.com/viewjob?jk=ae17cec44bf9bc05&fccid=13ceb02266f23418&vjs=3,Barchester Healthcare,Ashington NE63+1 location,Today
99,Volunteer call companion,https://uk.indeed.com/company/re--engage/jobs/Volunteer-8aed4af8a209b90d?fccid=f4791aee489698f3&vjs=3,Re-engage,Ponteland,Today
100,Learning Support Mentor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DtfnzPQf1hLLUTy1xBlk1gzgp9Rf0JlQS6loVy7xF6BgXD1aT_KrszvjYpBOEl157zaT34GQqfbsgj8K-1RqbqSHKSgSembxZZKQIE2AIVSeyAcsWGU0tdLYfoJCDdEK-TlSlpQctyVG1Hr2sv3Qvh-Kq1OIv96fLd5eQ_KKJmsQigYZuZyWnuJDtd05im-K3Jbb65qVxIifKIhBB9xPfLxtCzATtafzzKCZYy_1MYFIBvX_tWAdfXeGeZ70iH8_CFPpMzlN0N4a8LEd_6hkNrfvigU4nY3xzR9hHomsdnS-ZTdXCFqeJVUhhqjz_-Tz0Hd8vPnTZtTOq11-E9UTL0uIJFiooyZrliFzUGCeN9wsu5nJlcamblbzkAND3RdXaIiWES9OVV8GcihksVBZx04TjSMG71-HCOgcR48RJVwoiceGzDMIQX0eBepYVomIGcLep9SI1-tVtlgAyTnnsXUvVfyPYq1GvE-YhIgUpFCmGvOJ97dSi5&xkcb=SoB_-_M3MPWRrQyS5Z0BbzkdCdPP&p=10&fvj=0&vjs=3,Vision for Education,Cramlington NE23,Today
101,Senior Team Member,https://uk.indeed.com/viewjob?jk=75065a5215c855d4&fccid=e0d9b6a883eb1458&vjs=3,Greggs,Blyth NE24, 1 day ago
102,Senior Health Care Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DlD10adjVLg315wghTL0j_aHog1Yz5rB5RIJtteqs-fMhYNNkYe1c2MMx6ZBttsJyuu_RIWv7aILX6Ga1y6rDWFWTk0DNrRLLFqxtYfQso3XCM57g_56IHyUjQoeohN3zHox2nVvtsRq1zfnJ2ANxyLVb2vgnbZFH-NgpkVCF2X2o_vS801WFfig0PRVTkfIMP-TPCPU_IOSYQdG2E8_AtruKJi5wpBOxBC4SWH2kHH96mPdvCvthmyxDkCAsj_zJ3cilR3p7eBPSDrD1JoAJe0t1XrKlgjMpj4Sn1xU5NnOsctMXEtMKbAuA-w8VOb7LNjp0JDtx6fD4l5n8wvgV0EDyLo6cC4ajzS8jf_ttXeGowdqzRxxYc1fHiVLcuRHV7cYQv_YqD8MzRBD4ewrUUSF-uCvTFZwvu0TNICIju1uYrP0bRYWUoP-JKbG9IwMNGuPJxKF1o8BHEt9XHdX9yYBvK18bFRNtAeHWIBNgbZGjEueXtt-BFfUnAlzRau9iL44FTMrcuOVsiCNX_WWRr&xkcb=SoBF-_M3MPWRrQyS5Z0HbzkdCdPP&p=12&fvj=1&vjs=3,Jayco Recruitment,Cramlington, 1 day ago
103,Care Assistant,https://uk.indeed.com/viewjob?jk=61d769d4831a1abe&fccid=f05b7fe635e37106&vjs=3,Helping Hands Home Care,Ponteland NE20, 1 day ago
104,Labourer,https://uk.indeed.com/company/JB-contract-Services/jobs/Laborer-47be273b34e1ff0c?fccid=a197c0c142ed971b&vjs=3,JB contract Services,Corbridge+1 location, 1 day ago
105,Child Support Worker,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BRro715BHjeyUUCsfRBjzuaLb2ImOgk2sh2jH2SsoVfj9vdtNI1ASHf3ZXcsuETq_YPixzgPvP03mVIfQB7n8UX_edQhSPfpr3wQTLJvBT2qV_q4qKh8n83Sn9vEZaXQJlfASW_WuDue0DbQwOGjERo3Gs6FUgHrJNOZyq-XVavTRmzY4DYrqW94hLA-KNtRK1vE1Y0_sqnmJxYJy4jDh9MtrbfaHRuy0vwrXBlftuF8RxQDoz2-x_c9R0XBklEpdSOONB3YEDCJvM8DQBUaJJtE6vNlClnx0NU1FjAfnQPdU-X7pOQKL9x2iHuu2WGbHtr2toRUmXoybTTsf8EURw_TObvRYYI9TkrqMzxulM6EoUbBScB5OnmhFFKYjmNZPVynf0TiqHLtTDJYDeDZKpdwBotAHgFg6vlfwzJBbc56BSfG4XNLrXd9VdCY2v_rMXU8-b3Gy5Uc_09fanzc741jMpim0MVjMhWf0Ubzzzn9NyEQez8GZGCw0xfIF50pcY95SXp60jhByr5-MH-pESMAdd3APmsjc=&xkcb=SoDE-_M3MPWRFCxuXp0LbzkdCdPP&p=0&fvj=1&vjs=3,Pin Point Recruitment,Hexham+2 locations, 1 day ago
106,Cook,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BP7K4G1bs3LXw4aMyL5ILLTYBL_4yNC66XT-hlVdksQK-cz2Ova7ITjFq3XnwUPCIS6FX5I92BYKEL_951z3UmFdoy3YpneDmMzs7CCdunbzkO4BBTZaQZKWqWaDncpQw-VEGDMLtdvrdopPcB1XsWourMSJizAX9EGHEP-AjUEyya3N0MTjP7s1N3lUwcHlJ9fwyZyCUHJR_JFMLZCQQQAZ3RPIKv-8szzC8gof5jT-azSOAlaJge8mggdZjmxrmqJveo-MQvXbcexHjRI_pEgVTJ4XWWdgM3D2pLKjIVdlQ7sU15Z9Fi66ta2_4aGDbQNWf_VyP03KAI266Pzc70Pw0StKOz0zd_ivN88fuKBy_gbLp0VP_4V6Htcbzmq7J9OQnBjwqIrXM3lXDAtE0_QBFLPXtcDWTyhh9hN_xX70ZHbh9eR5_yHv9BTQl_LAjcW0Y2wXCWJ9gR0d8UhQlHEMYJ2Cv_rOV3Sp3Y68SRIVrlhY5rXb98yd5upM-hMAEQH2qdGAeC-mbUzoSr_4Le38VOtZPBGLAnma3gIm69Hw==&xkcb=SoBw-_M3MPWRFCxuXp0KbzkdCdPP&p=1&fvj=1&vjs=3,"Marton Care Homes Limited, Dene Grange",Hexham, 1 day ago
107,Childrens Residential Support Worker,https://uk.indeed.com/viewjob?jk=9a735350a1a7cd70&fccid=ec2a9618f4a80ea8&vjs=3,CareTech Group,Cramlington,Today
108,Health Care Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DlD10adjVLg315wghTL0j_aHog1Yz5rB5RIJtteqs-fMhYNNkYe1c2MMx6ZBttsJyuu_RIWv7aINqMOm0JohANDLckcP9R6qIYWzjCKcmj5jvv8L5Uw81eGm7_T-Zo0cTT1PnesqQ3keaaMbLkRWwUITxw8Fv8JPIf5sHcgSoCv8W2r_mg_aNdY7O-Bq9NzV1kxotsnrFDYg6h7vK-7c6785cPMp3aIMo6o3dDVLbu106R5B82FEX_6njhNWxJaLIZegu0pdhsF8DnZ3opyf1HWpWlsjQlLVo2aCqnRHshw5cEiJnN-EYW6IRZSaDp8j4g1o8nXBv3brv6JH2JzC2h7v2ZoXM6oHeRKVRV_OyBSrGSVlJoS7EGd4OkouF_ooJcy_o_em1ot1HqFK-kNG_4UsHUXV2OkTBVxqF9Hd2rVU5TlukEPuvWhQYaro72a-OU2VyFTqGKVuvOJMh8ALGW1URObWChW67nVK3ZNTn7HK45KoMZWOApblbAOYk1wEXgLpEVQrYEb7CRnxDwkpRzSjqZo5KdY38=&xkcb=SoBZ-_M3MPWRFCxuXp0IbzkdCdPP&p=3&fvj=1&vjs=3,Jayco Recruitment,Hexham+1 location, 1 day ago
109,Grounds Maintenance Operative,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BRro715BHjeyUUCsfRBjzuaLb2ImOgk2sh2jH2SsoVfj9vdtNI1ASH-c8luYNTNR3UCTYAOfkFa1vmfYo9ZI1ibJ0Vg5URGJ5AglMjHlGSzhZxhuEMdc-ZFQnc1VJeVnz7WaXj1zw40NF25Ruo970L_WSvEXQkoKw0I_lA8EA2R-jK7oyX1OJYkVjq53Qh8zf1xcIWjCHCzRL2Obx0ksNAz6QiArPyxflQqRoR8Ha3oxOsYRXeUT7zT6kyPdrISLMRbZu1LgyMkr1tbRr70JdOGYhaNeS6aAZMR2xhIN6F0xyVvem7RPiAxJyf4im9Z_i7y2Kr7BWC73FpruzqwCaU3jAbqigV1b5xpqgd5chs-7WuSuRoSamAgnb7Xkezt4APRFBJHCDbDHTuyxgC9KOG4cGt-8VgqSvD1_rvAKxurqeSvRUP6G0jxK6ISw7NotQ-qEL53KwXjR8CpQZOqhgerFepci89SWiwbGTUGRrHLm0X1dw7x7gMGOgjQ4zXzjV2k6tBdgnshLG0uAWd-8fgjsJhvZh5ZdL5h_sIEIxjnw==&xkcb=SoDX-_M3MPWRFCxuXp0PbzkdCdPP&p=4&fvj=1&vjs=3,Pin Point Recruitment,Blyth, 1 day ago
110,360 excavator operator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BbBmPwtv0n5QOIK5yzTXlDLi44auEXWJ-RBGiBsp-L-s3wKhj10r8AuFnPo1LPmjOyDaqtvjEyiISZlEt4-MSwKkuTzV6E9GhxyIM9Kzbrd_VOjjD35Xb_s-ffbB8IxLywaB8cqFJ3akNKprbA68RZUHtefs66zMlAL15lv5F55nPQHWLEh9eFqKlAyXZVTMIQwTAhvtM5VwcjZmalwazH2dzmSQ1BHTxQjJffXepzpN5PLzZroUG5Q7yefjhVP-w4LxKLp_qMP8FHnKjrmt-IWX9gY954F75QF25qQ08Q6b1SnHW5v-zdzFjFaj3XcDxXRBaj6xfuZHu0bP-nkfVtyNlSZxAmjdK7ncJsT28nAAY8wD1WrdrYR9mF_u6sGOAU2PNdOdKNtjVYOrbVfqInCYiP4L6bAxvIJ4vMiCXo6peM1JphEP0rDTCet2lzOC1WM9h9F9q8XtdyTCx4P9N02CsUD69K4nLlobdGI2bfBHuJBbYqbfgDjv7JQBT-AGA2zGjDmXJwbfUiKNwP-Ttr&xkcb=SoBj-_M3MPWRFCxuXp0ObzkdCdPP&p=5&fvj=1&vjs=3,NCS Holdings,Cramlington, 1 day ago
111,Learning Support Mentor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DtfnzPQf1hLLUTy1xBlk1gzgp9Rf0JlQS6loVy7xF6BgXD1aT_KrszvjYpBOEl157zaT34GQqfbsgj8K-1RqbqSHKSgSembxZZKQIE2AIVSeyAcsWGU0tdLYfoJCDdEK-TlSlpQctyVG1Hr2sv3Qvh-Kq1OIv96fLd5eQ_KKJmsQigYZuZyWnuVfJGhQBKeYUEg78eYNbWT7jnYkiT9VsJXeoe82YvudtQTz3iN4mLr9AREGOBmsWe9aShOM_F59cP5-5f__qijrhytNsoYAOVmwT0X1xH5twJ8TceljVD-HVZYQ3Mrg-kvR7gfgW4t6sVHnWelO-rrVGrVmUYwkXbVn4m4zhFu67oI5w05tz8x5Jvo3APCwyT-l-5wE1SBugjNRSAxnyfmWeZPq8FOibitMU9aMeskccmrS0VKPj65tvtYTo_xvQ8oqLCAuJ2h_yU94VJ7WeUlweFyC9vXGCTTwiHKLtajHWkwmTeKSQtGyytasAexNip&xkcb=SoD--_M3MPWRFCxuXp0NbzkdCdPP&p=6&fvj=0&vjs=3,Vision for Education,Cramlington NE23,Today
112,Senior Health Care Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DlD10adjVLg315wghTL0j_aHog1Yz5rB5RIJtteqs-fMhYNNkYe1c2MMx6ZBttsJyuu_RIWv7aILX6Ga1y6rDWFWTk0DNrRLLFqxtYfQso3XCM57g_56IHyUjQoeohN3zHox2nVvtsRq1zfnJ2ANxyLVb2vgnbZFH-NgpkVCF2X2o_vS801WFfig0PRVTkfIMftSD4EjLcOoGH55IJqEhLwvYbtHFwhluD3QEW8muSPIqCCeBTdzwRaiTCf49gmwS9DTJEXkcLZf6TwImYGsfvjwZ1CIxThpM9duwpf1pctMKQfTGxWF-YkwDeBg3iKOURCX19Str5Ht04AVj5oHfnEGESPFd31OS4FE6IffTAOiI62d5YB6ZLx82QWVdRLUfDYaHjAUoDBm9eCiOFbtJXNLKkaTv8eTPVKAqfykG3yLjNbYVOc-yCCGYExZhckbenAftewjPUlt8OlARuJ5ZM4otNX4rxIDxONifQL9zOBAbYJ_YL0pIMA5HfL9ayesao6uQZCaf557EQ7p-JkRw6omg-aP4KcKU=&xkcb=SoBK-_M3MPWRFCxuXp0MbzkdCdPP&p=7&fvj=1&vjs=3,Jayco Recruitment,Cramlington, 1 day ago
113,HGV Mechanic,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AtHsuOMainpIi2tHnJ15bXjWocMAKwvJrZeZxwMdjNonT9CTaIn_DEA9236P04js8yKoXwrblUBoZrtmXy2vmyANhcuxkAnSk4NzUKg3iTkgvH0071Zqk39MbM9pKNpIwmSQiIoHUTJ_WTBCNb5horLhP_T1x_85Et47ij8VVU-DEtWa6TNUupuFu-dQO87Oi54zBHVNR1TzyBz7yposo7OmezEEw55Nk1zL7VpuabY7pK_AvfkXZinTO4AhcAkAYRHJwmErbezTa6e5_0zC-jnGCKZarJSPxxCd1IL_HMClb08qbEQC-y9wHwJeclC83vN9Mc82fTJf16H1oSWvff4dar5YDtxq7a6R1a0crZq1iwBXg9inT8wyT9EEpN6ChqnOKT2jgDayEZq_0-JmrHOQ0_Wz-iDDouyyIxDWp_1jryDMiQRyLei5tWUH9PynSAh6A8ktXrCcGIeWjP6gbt7mRvJrMtRPmR8PBf5Ts-AXkL2yz8u559T-_DFDATx95wdO5EaPCzgA==&xkcb=SoCj-_M3MPWRFCxuXp0DbzkdCdPP&p=8&fvj=1&vjs=3,Kemp Recruitment,Cramlington,Today
114,FLT Driver,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AMlIY7OVP_cvGxcs-2w9GhtBqfn4yG2DsnI4NfE6JKzyFTGJIR3jyD_Lkgk3RMEuAaiePRpsIXvQA4EFZeEJGJh9-B-GfUWFv4Op5Or95NKSaHOcA6tGQ5fmNUeFTFQuekRAqxN35-uv6ziCV9DwHtTSS0Iy546MAH4Qgu9l7mRUKt4wAXmDvIFYnFY0MLOVG8k6uHTs_Z-dXDFpqoQtHuGXtPvYh9-2jSJ-CwbMmIhfqRuSkQ9KuM_V5BN2PBxOYwPoglr4QEEFIuQNcrD19O74DmjDjccUUpUg6igTS_P1SDi7DIZlgC9GzWjeDFcurJdE3O_SAysfKutk15pNwX8mmZVLpgg3rSuFGA5laPo__EWIv_NiGvJNOJLpp3B_uh493VGjweci8kFFVcO5yC6iUsGGET7sOhJu0pyMTbv1HyR3kQuA864nevyHMXTh3Gz20WxnjNk_9zpQyP5xkYZe7xCC2cQsgPSlkykZVPajz7HehN--Bj&xkcb=SoAX-_M3MPWRFCxuXp0CbzkdCdPP&p=9&fvj=0&vjs=3,Central Employment Agency (North East) Ltd.,Cramlington,Today
115,Learning Support Mentor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DtfnzPQf1hLLUTy1xBlk1gzgp9Rf0JlQS6loVy7xF6BgXD1aT_KrszvjYpBOEl157zaT34GQqfbsgj8K-1RqbqSHKSgSembxZZKQIE2AIVSeyAcsWGU0tdLYfoJCDdEK-TlSlpQctyVG1Hr2sv3Qvh-Kq1OIv96fLd5eQ_KKJmsQigYZuZyWnuV19cIK3BJrEA1gIMmcWZKN9Up_59g2ACzG53_rzSrF5nt7l4bX1oK28c4wbym5-908ssY8HEgHjaorZbNiKziwx45N7mu-8WxRj4n2NdeCZUkSNg0twQQtgZ_qYuxSzBeeCraBnQox6Ntp8lIAjmWL7rvucs05h2UVn1WSctCeTGQgR4sa-2Xw2L3oCmNhUSvKyP3QUgTRBc2PHEan1I3jGKa_qCfHFfMuAJYozTtkiSdf36XHC2VP9u1Kiiv4f9nOLa2EYq0ipQ0tZPcymNi3TpJKYrbVffPwAhgN4eJvHHJiraVKOdQ3D3QuCZalBr&xkcb=SoDR-_M3MPWQzI2zM50LbzkdCdPP&p=0&fvj=0&vjs=3,Vision for Education,Cramlington NE23,Today
116,Senior Team Member,https://uk.indeed.com/viewjob?jk=75065a5215c855d4&fccid=e0d9b6a883eb1458&vjs=3,Greggs,Blyth NE24, 1 day ago
117,Labourer,https://uk.indeed.com/company/JB-contract-Services/jobs/Laborer-47be273b34e1ff0c?fccid=a197c0c142ed971b&vjs=3,JB contract Services,Corbridge+1 location, 1 day ago
118,Senior Health Care Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DlD10adjVLg315wghTL0j_aHog1Yz5rB5RIJtteqs-fMhYNNkYe1c2MMx6ZBttsJyuu_RIWv7aILX6Ga1y6rDWFWTk0DNrRLLFqxtYfQso3XCM57g_56IHyUjQoeohN3zHox2nVvtsRq1zfnJ2ANxyLVb2vgnbZFH-NgpkVCF2X2o_vS801WFfraX8jjac3ACuRaEAlh6EZKN12PALSyFT4jpqj7ZwQ05w0bQXUJrIOYFRh965YbOuxX2N56UkjULPQoysLsSmn5Rhid5TwOSwxSBgCYnTAiAn7Ru3tmBf-DM64cNlJuntp0eB_3GaCHViuxme8OKv9U9PXw4lmbNYnRUUKWvUN7PSCpCGJVohm_bQ08Z2f6_TKZ2OZWj2R6GEeIE6gC1mQUT2isFnjHalYgAzK8_860-_9wtKXHEuCG_NgCtaMN5A5YFrHyE0lEjPD1K8uvRy38XOt96xW9zdTwWDTjhmkv6MiOp-rGYXiMC7Txzf1fKtSx10qn-yMHilO-mUklVcZgCU3HlCkoUbmllFvAjPQxE=&xkcb=SoBM-_M3MPWQzI2zM50IbzkdCdPP&p=3&fvj=1&vjs=3,Jayco Recruitment,Cramlington, 1 day ago
119,Care Assistant,https://uk.indeed.com/viewjob?jk=61d769d4831a1abe&fccid=f05b7fe635e37106&vjs=3,Helping Hands Home Care,Ponteland NE20, 1 day ago
120,HGV Mechanic,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AtHsuOMainpIi2tHnJ15bXjWocMAKwvJrZeZxwMdjNonT9CTaIn_DEA9236P04js8yKoXwrblUBoZrtmXy2vmyANhcuxkAnSk4NzUKg3iTkgvH0071Zqk39MbM9pKNpIwmSQiIoHUTJ_WTBCNb5horLhP_T1x_85Et47ij8VVU-DEtWa6TNUuppz4IVGnYySGKH5gDWaOc_JeMaRUD7vHWEPEzJoHAMiVN-chhalqeh32F34LVlSU4UYKU4vmf-SFBetHQS7vz_-S7-4P0FzWMscu_Yeka4tSScxUTQNa-rOYBI2Nm7URubJf-Dhs3h42nRDok_cj9X4XoDeEI6npzYRZwS_IrUP-Zrk7p0O_bEXX27IU5RJao1RddNa27xQosSoFcfahcoKLuWWDb7YXdNzlGiKlm5pfgyhyaiBzHXDdS11XwAvFipFZN0phvxU5tJ6XeK9pDC-OSxxX2lFtl-8kOnnOSeLw4apqIwFAIJXbGtu8G7r0Bj6AHB0KOMyitzUiLY8ZSiA==&xkcb=SoB2-_M3MPWQzI2zM50ObzkdCdPP&p=5&fvj=1&vjs=3,Kemp Recruitment,Cramlington,Today
121,Cleaning Operative,https://uk.indeed.com/viewjob?jk=cd759b2ac8bb8503&fccid=272c1d1b584def7a&vjs=3,Sodexo,Blyth, 1 day ago
